1495,1252,1505
1495,1252,1605
1496,1249,1605
1496,1247,1605
1497,1244,1605
1497,1242,1605
1497,1240,1605
1497,1238,1605
1496,1236,1605
1496,1234,1605
1495,1232,1605
1494,1230,1605
1493,1229,1605
1492,1228,1605
1491,1227,1605
1489,1226,1605
1488,1225,1605
1486,1225,1605
1485,1225,1605
1483,1225,1605
1481,1225,1605
1479,1226,1605
1477,1227,1605
1475,1227,1605
1473,1229,1605
1471,1230,1605
1469,1231,1605
1467,1233,1605
1465,1235,1605
1463,1236,1605
1461,1238,1605
1460,1240,1605
1458,1243,1605
1456,1245,1605
1455,1247,1605
1453,1249,1605
1452,1252,1605
1451,1254,1605
1450,1256,1605
1449,1259,1605
1448,1261,1605
1448,1264,1605
1447,1266,1605
1447,1268,1605
1447,1270,1605
1447,1272,1605
1447,1274,1605
1447,1276,1605
1448,1278,1605
1448,1280,1605
1449,1281,1605
1450,1283,1605
1448,1280,1605
1449,1281,1605
1450,1283,1605
1450,1285,1605
1451,1286,1605
1451,1288,1605
1451,1290,1605
1451,1292,1605
1451,1294,1605
1451,1296,1605
1451,1299,1605
1450,1301,1605
1450,1303,1605
1449,1305,1605
1448,1307,1605
1447,1309,1605
1446,1311,1605
1445,1313,1605
1443,1315,1605
1442,1317,1605
1440,1318,1605
1439,1320,1605
1437,1321,1605
1436,1322,1605
1434,1324,1605
1432,1324,1605
1430,1325,1605
1429,1326,1605
1427,1326,1605
1425,1327,1605
1423,1327,1605
1422,1327,1605
1420,1327,1605
1418,1327,1605
1417,1326,1605
1415,1326,1605
1414,1325,1605
1413,1324,1605
1411,1323,1605
1410,1322,1605
1409,1321,1605
1408,1319,1605
1408,1318,1605
1407,1316,1605
1406,1314,1605
1406,1313,1605
1406,1311,1605
1406,1309,1605
1406,1307,1605
1406,1305,1605
1406,1303,1605
1406,1303,1505
1513,1268,1505
1513,1268,1605
1511,1270,1605
1509,1273,1605
1507,1275,1605
1505,1277,1605
1504,1279,1605
1502,1281,1605
1500,1283,1605
1498,1285,1605
1496,1287,1605
1494,1289,1605
1493,1290,1605
1491,1292,1605
1489,1294,1605
1487,1296,1605
1485,1298,1605
1484,1300,1605
1482,1301,1605
1480,1303,1605
1478,1305,1605
1477,1307,1605
1475,1308,1605
1473,1310,1605
1472,1312,1605
1470,1313,1605
1468,1315,1605
1466,1317,1605
1465,1318,1605
1463,1320,1605
1461,1321,1605
1460,1323,1605
1458,1324,1605
1457,1326,1605
1455,1327,1605
1453,1329,1605
1452,1330,1605
1450,1332,1605
1449,1333,1605
1447,1335,1605
1445,1336,1605
1444,1338,1605
1442,1339,1605
1441,1341,1605
1439,1342,1605
1438,1343,1605
1436,1345,1605
1435,1346,1605
1433,1348,1605
1432,1349,1605
1430,1350,1605
1430,1350,1505
1468,1315,1505
1468,1315,1605
1469,1315,1605
1471,1315,1605
1472,1315,1605
1473,1314,1605
1475,1314,1605
1476,1314,1605
1477,1314,1605
1478,1314,1605
1480,1314,1605
1481,1314,1605
1482,1314,1605
1484,1314,1605
1485,1313,1605
1486,1313,1605
1488,1313,1605
1489,1313,1605
1490,1313,1605
1492,1313,1605
1493,1313,1605
1494,1312,1605
1495,1312,1605
1497,1312,1605
1498,1312,1605
1499,1312,1605
1501,1312,1605
1502,1311,1605
1503,1311,1605
1505,1311,1605
1506,1311,1605
1508,1311,1605
1509,1310,1605
1510,1310,1605
1512,1310,1605
1513,1310,1605
1514,1309,1605
1516,1309,1605
1517,1309,1605
1518,1309,1605
1520,1309,1605
1521,1308,1605
1523,1308,1605
1524,1308,1605
1525,1308,1605
1527,1307,1605
1528,1307,1605
1529,1307,1605
1531,1306,1605
1532,1306,1605
1534,1306,1605
1534,1306,1505
1468,1315,1505
1468,1315,1605
1468,1316,1605
1467,1318,1605
1467,1319,1605
1467,1321,1605
1466,1322,1605
1466,1324,1605
1465,1326,1605
1465,1327,1605
1465,1328,1605
1464,1330,1605
1464,1331,1605
1464,1333,1605
1463,1334,1605
1463,1336,1605
1463,1337,1605
1462,1339,1605
1462,1340,1605
1462,1342,1605
1461,1343,1605
1461,1345,1605
1461,1346,1605
1460,1347,1605
1460,1349,1605
1460,1350,1605
1459,1352,1605
1459,1353,1605
1459,1355,1605
1458,1356,1605
1458,1357,1605
1458,1359,1605
1457,1360,1605
1457,1362,1605
1457,1363,1605
1457,1364,1605
1456,1366,1605
1456,1367,1605
1456,1368,1605
1456,1370,1605
1455,1371,1605
1455,1373,1605
1455,1374,1605
1454,1375,1605
1454,1377,1605
1454,1378,1605
1454,1379,1605
1453,1381,1605
1453,1382,1605
1453,1383,1605
1453,1385,1605
1453,1385,1505
1582,1369,1505
1582,1369,1605
1579,1370,1605
1577,1371,1605
1574,1372,1605
1571,1373,1605
1569,1374,1605
1566,1375,1605
1564,1376,1605
1561,1376,1605
1559,1377,1605
1556,1378,1605
1554,1379,1605
1551,1380,1605
1549,1380,1605
1546,1381,1605
1544,1382,1605
1541,1382,1605
1539,1383,1605
1536,1384,1605
1534,1384,1605
1531,1385,1605
1529,1386,1605
1527,1386,1605
1524,1387,1605
1522,1388,1605
1520,1388,1605
1517,1389,1605
1515,1389,1605
1512,1390,1605
1510,1390,1605
1508,1391,1605
1505,1392,1605
1503,1392,1605
1501,1393,1605
1499,1393,1605
1496,1394,1605
1494,1394,1605
1492,1394,1605
1489,1395,1605
1487,1395,1605
1485,1396,1605
1483,1396,1605
1480,1397,1605
1478,1397,1605
1476,1397,1605
1474,1398,1605
1471,1398,1605
1469,1398,1605
1467,1399,1605
1465,1399,1605
1465,1399,1505
1544,1320,1505
1544,1320,1605
1544,1321,1605
1543,1323,1605
1543,1324,1605
1542,1326,1605
1542,1327,1605
1541,1329,1605
1540,1330,1605
1540,1332,1605
1539,1333,1605
1539,1334,1605
1538,1336,1605
1538,1337,1605
1537,1339,1605
1537,1340,1605
1536,1342,1605
1535,1343,1605
1535,1344,1605
1534,1346,1605
1534,1347,1605
1533,1349,1605
1533,1350,1605
1532,1351,1605
1532,1353,1605
1531,1354,1605
1531,1356,1605
1530,1357,1605
1530,1358,1605
1529,1360,1605
1529,1361,1605
1528,1362,1605
1528,1364,1605
1527,1365,1605
1527,1366,1605
1527,1368,1605
1526,1369,1605
1526,1370,1605
1525,1372,1605
1525,1373,1605
1524,1374,1605
1524,1375,1605
1523,1377,1605
1523,1378,1605
1523,1379,1605
1522,1381,1605
1522,1382,1605
1521,1383,1605
1521,1384,1605
1520,1386,1605
1520,1387,1605
1520,1387,1505
1593,1382,1505
1593,1382,1605
1591,1384,1605
1589,1385,1605
1587,1387,1605
1585,1389,1605
1584,1391,1605
1582,1393,1605
1580,1394,1605
1578,1396,1605
1576,1398,1605
1575,1400,1605
1573,1401,1605
1571,1403,1605
1570,1405,1605
1568,1407,1605
1566,1408,1605
1565,1410,1605
1563,1411,1605
1561,1413,1605
1560,1415,1605
1558,1416,1605
1556,1418,1605
1555,1420,1605
1553,1421,1605
1552,1423,1605
1550,1424,1605
1548,1426,1605
1547,1427,1605
1545,1429,1605
1544,1430,1605
1542,1432,1605
1541,1433,1605
1539,1435,1605
1538,1436,1605
1536,1438,1605
1535,1439,1605
1533,1441,1605
1532,1442,1605
1530,1444,1605
1529,1445,1605
1527,1446,1605
1526,1448,1605
1525,1449,1605
1523,1451,1605
1522,1452,1605
1520,1453,1605
1519,1455,1605
1517,1456,1605
1516,1457,1605
1515,1459,1605
1515,1459,1505
1635,1426,1505
1635,1426,1605
1634,1427,1605
1632,1429,1605
1630,1431,1605
1628,1433,1605
1626,1435,1605
1624,1436,1605
1623,1438,1605
1621,1440,1605
1619,1442,1605
1617,1443,1605
