1315,1578,900
1314,1578,900
1313,1579,900
1313,1579,800
1476,1756,800
1476,1756,900
1473,1754,900
1473,1754,800
1309,1571,800
1309,1571,900
1308,1571,900
1307,1572,900
1307,1572,800
1488,1770,800
1488,1770,900
1488,1771,900
1487,1772,900
1483,1771,900
1482,1772,900
1482,1773,900
1481,1774,900
1481,1776,900
1480,1777,900
1480,1777,800
1467,1754,800
1467,1754,900
1470,1759,900
1470,1759,800
1290,1556,800
1290,1556,900
1289,1557,900
1288,1557,900
1288,1557,800
1295,1564,800
1295,1564,900
1294,1564,900
1292,1565,900
1288,1562,900
1290,1566,900
1289,1567,900
1287,1567,900
1286,1568,900
1285,1569,900
1287,1573,900
1286,1573,900
1284,1574,900
1283,1575,900
1285,1579,900
1287,1583,900
1289,1587,900
1288,1588,900
1290,1592,900
1289,1593,900
1287,1588,900
1291,1591,900
1293,1596,900
1292,1596,900
1291,1597,900
1294,1601,900
1297,1604,900
1299,1609,900
1302,1612,900
1304,1617,900
1307,1621,900
1309,1625,900
1311,1630,900
1314,1633,900
1318,1637,900
1319,1636,900
1316,1632,900
1313,1628,900
1311,1624,900
1309,1620,900
1305,1616,900
1310,1619,900
1314,1622,900
1315,1621,900
1319,1624,900
1321,1629,900
1325,1632,900
1326,1631,900
1330,1635,900
1332,1639,900
1336,1642,900
1337,1641,900
1333,1638,900
1335,1643,900
1334,1644,900
1337,1647,900
1341,1650,900
1342,1649,900
1340,1645,900
1338,1641,900
1334,1638,900
1331,1634,900
1332,1633,900
1336,1636,900
1339,1640,900
1341,1644,900
1342,1643,900
1344,1648,900
1347,1651,900
1351,1655,900
1355,1658,900
1359,1661,900
1362,1664,900
1365,1668,900
1368,1672,900
1370,1677,900
1373,1680,900
1377,1683,900
1380,1687,900
1384,1690,900
1387,1694,900
1388,1693,900
1390,1697,900
1392,1702,900
1396,1705,900
1396,1706,900
1399,1709,900
1403,1712,900
1404,1711,900
1405,1710,900
1401,1707,900
1401,1706,900
1397,1704,900
1400,1708,900
1402,1713,900
1398,1710,900
1395,1706,900
1392,1703,900
1389,1698,900
1385,1696,900
1381,1693,900
1384,1697,900
1383,1698,900
1382,1699,900
1385,1703,900
1381,1700,900
1385,1704,900
1380,1701,900
1380,1702,900
1379,1703,900
1378,1704,900
1381,1707,900
1384,1712,900
1383,1713,900
1379,1710,900
1379,1711,900
1378,1712,900
1377,1712,900
1373,1709,900
1372,1710,900
1375,1715,900
1378,1719,900
1376,1714,900
1376,1713,900
1374,1709,900
1374,1708,900
1375,1707,900
1376,1706,900
1380,1709,900
1383,1714,900
1382,1714,900
1381,1715,900
1381,1716,900
1381,1716,800
1444,1733,800
1444,1733,900
1446,1738,900
1446,1739,900
1445,1740,900
1448,1744,900
1451,1748,900
1450,1749,900
1449,1751,900
1445,1748,900
1441,1746,900
1437,1744,900
1434,1740,900
1431,1737,900
1427,1734,900
1423,1732,900
1420,1728,900
1416,1726,900
1415,1727,900
1418,1731,900
1415,1728,900
1418,1730,900
1421,1735,900
1422,1734,900
1419,1729,900
1417,1725,900
1421,1727,900
1424,1731,900
1426,1735,900
1430,1739,900
1433,1742,900
1430,1738,900
1428,1733,900
1425,1730,900
1421,1726,900
1418,1723,900
1415,1719,900
1411,1717,900
1408,1713,900
1407,1714,900
1409,1719,900
1412,1723,900
1409,1720,900
1413,1722,900
1410,1718,900
1406,1715,900
1406,1715,800
1447,1737,800
1447,1737,900
1443,1735,900
1442,1736,900
1442,1737,900
1442,1737,800
1302,1575,800
1302,1575,900
1304,1579,900
1303,1580,900
1302,1580,900
1297,1577,900
1295,1574,900
1296,1578,900
1298,1582,900
1294,1579,900
1293,1580,900
1292,1581,900
1293,1585,900
1292,1585,900
1294,1590,900
1296,1594,900
1299,1598,900
1295,1595,900
1294,1595,900
1298,1598,900
1297,1599,900
1301,1602,900
1302,1601,900
1304,1606,900
1303,1606,900
1306,1610,900
1311,1613,900
1313,1617,900
1316,1621,900
1314,1616,900
1315,1616,900
1315,1616,800
1301,1575,800
1301,1575,900
1300,1576,900
1299,1577,900
1300,1581,900
1299,1582,900
1295,1579,900
1297,1583,900
1296,1584,900
1295,1584,900
1290,1581,900
1290,1581,800
1449,1742,800
1449,1742,900
1451,1747,900
1447,1745,900
1447,1745,800
1287,1563,800
1287,1563,900
1286,1563,900
1286,1563,800
1435,1731,800
1435,1731,900
1434,1732,900
1431,1729,900
1427,1727,900
1423,1724,900
1420,1721,900
1424,1723,900
1420,1720,900
1416,1717,900
1414,1713,900
1411,1709,900
1408,1706,900
1410,1710,900
1406,1708,900
1402,1705,900
1399,1702,900
1403,1704,900
1400,1701,900
1404,1703,900
1404,1702,900
1407,1707,900
1407,1707,800
1408,1705,800
1408,1705,900
1412,1708,900
1415,1712,900
1417,1716,900
1413,1714,900
1413,1714,800
1469,1770,800
1469,1770,900
1468,1771,900
1465,1769,900
1464,1770,900
1463,1771,900
1460,1769,900
1459,1770,900
1462,1774,900
1465,1777,900
1469,1779,900
1470,1778,900
1473,1781,900
1474,1780,900
1474,1779,900
1478,1781,900
1482,1783,900
1485,1788,900
1487,1792,900
1487,1793,900
1486,1795,900
1485,1796,900
1485,1797,900
1484,1799,900
1484,1800,900
1483,1801,900
1480,1799,900
1479,1800,900
1478,1802,900
1481,1806,900
1481,1808,900
1480,1809,900
1477,1807,900
1480,1810,900
1477,1805,900
1477,1804,900
1478,1803,900
1482,1805,900
1482,1804,900
1483,1803,900
1480,1798,900
1481,1797,900
1478,1792,900
1482,1794,900
1482,1793,900
1478,1791,900
1481,1795,900
1477,1793,900
1473,1791,900
1476,1796,900
1476,1797,900
1475,1798,900
1475,1798,800
1488,1790,800
1488,1790,900
1488,1791,900
1484,1789,900
1481,1784,900
1481,1784,800
1293,1575,800
1293,1575,900
1289,1572,900
1288,1572,900
1284,1569,900
1283,1570,900
1283,1570,800
1302,1585,800
1302,1585,900
1301,1586,900
1300,1587,900
1299,1587,900
1298,1588,900
1297,1588,900
1295,1589,900
1297,1593,900
1293,1590,900
1290,1587,900
1286,1584,900
1284,1579,900
1282,1575,900
1281,1576,900
1280,1576,900
1282,1580,900
1283,1585,900
1282,1585,900
1281,1586,900
1277,1583,900
1276,1583,900
1275,1584,900
1277,1588,900
1276,1588,900
1274,1589,900
1276,1593,900
1275,1594,900
1274,1594,900
1273,1595,900
1272,1595,900
1275,1599,900
1271,1595,900
1274,1599,900
1270,1596,900
1272,1600,900
1273,1600,900
1269,1596,900
1271,1601,900
1274,1604,900
1278,1608,900
1273,1605,900
1277,1609,900
1276,1609,900
1278,1613,900
1277,1614,900
1276,1614,900
1278,1619,900
1277,1619,900
1276,1619,900
1279,1624,900
1278,1624,900
1277,1625,900
1280,1629,900
1279,1629,900
1278,1630,900
1273,1626,900
1272,1626,900
1271,1627,900
1270,1627,900
1269,1627,900
1265,1624,900
1264,1624,900
1263,1624,900
1266,1628,900
1265,1629,900
1262,1624,900
1267,1628,900
1267,1628,900
1268,1628,900
1266,1623,900
1267,1623,900
1264,1619,900
1259,1615,900
1255,1611,900
1254,1611,900
1253,1612,900
1256,1616,900
1255,1616,900
1257,1620,900
1256,1621,900
1254,1616,900
1251,1612,900
1252,1612,900
1256,1616,900
1257,1615,900
1258,1615,900
1256,1611,900
1260,1615,900
1265,1618,900
1269,1622,900
1266,1618,900
1261,1614,900
1262,1614,900
1258,1610,900
1257,1611,900
1253,1607,900
1250,1602,900
1245,1599,900
1240,1595,900
1239,1595,900
1235,1591,900
1234,1591,900
1233,1592,900
1231,1592,900
1230,1592,900
1233,1596,900
1238,1600,900
1239,1600,900
1240,1600,900
1241,1600,900
1242,1599,900
1238,1595,900
1236,1591,900
1231,1587,900
1227,1583,900
1226,1583,900
1222,1579,900
1217,1575,900
1213,1571,900
1208,1567,900
1205,1563,900
1210,1567,900
1212,1572,900
1215,1576,900
1217,1580,900
1216,1580,900
1219,1584,900
1218,1584,900
1221,1588,900
1220,1588,900
1223,1593,900
1222,1593,900
1226,1597,900
1225,1597,900
1228,1601,900
1231,1605,900
1233,1610,900
1236,1614,900
1240,1618,900
1237,1614,900
1234,1610,900
1232,1605,900
1229,1601,900
1230,1601,900
1232,1605,900
1235,1610,900
1238,1614,900
1241,1618,900
1244,1623,900
1244,1623,900
1239,1618,900
1238,1619,900
1233,1614,900
1229,1610,900
1224,1605,900
1228,1610,900
1223,1605,900
1219,1601,900
1214,1597,900
1210,1592,900
1205,1588,900
1201,1584,900
1195,1579,900
1190,1575,900
1186,1570,900
1181,1566,900
1177,1562,900
1172,1557,900
1176,1561,900
1171,1557,900
1171,1557,800
1430,1730,800
1430,1730,900
1426,1728,900
1425,1729,900
1429,1732,900
1429,1731,900
1432,1735,900
1432,1736,900
1436,1738,900
1438,1743,900
1441,1747,900
1437,1745,900
1436,1746,900
1440,1748,900
1443,1752,900
1446,1756,900
1445,1757,900
1441,1755,900
1441,1756,900
1440,1757,900
1436,1755,900
1439,1758,900
1442,1763,900
1446,1766,900
1447,1764,900
1447,1763,900
1448,1762,900
1448,1761,900
1449,1760,900
1452,1763,900
1456,1766,900
1460,1768,900
1463,1772,900
1466,1776,900
1469,1780,900
1469,1780,800
1446,1747,800
1446,1747,900
1449,1752,900
1445,1749,900
1444,1751,900
1444,1751,800
1292,1575,800
1292,1575,900
1291,1576,900
1291,1576,800
1353,1647,800
1353,1647,900
1349,1644,900
1345,1641,900
1347,1645,900
1350,1649,900
1353,1653,900
1357,1656,900
1360,1660,900
1363,1663,900
1363,1663,800
1490,1795,800
1490,1795,900
1490,1797,900
1489,1798,900
1489,1799,900
1489,1799,800
1318,1608,800
1318,1608,900
1320,1612,900
1323,1616,900
1326,1620,900
1329,1623,900
1333,1627,900
1336,1630,900
1338,1635,900
1342,1638,900
1341,1638,900
1344,1642,900
1348,1645,900
1346,1640,900
1343,1637,900
1339,1634,900
1340,1633,900
1337,1630,900
1334,1626,900
1330,1622,900
1327,1619,900
1324,1615,900
1324,1615,800
1352,1647,800
1352,1647,900
1351,1648,900
1355,1651,900
1354,1652,900
1358,1655,900
1358,1655,800
1480,1787,800
1480,1787,900
1483,1791,900
1479,1789,900
1480,1788,900
1483,1790,900
1483,1790,800
1314,1605,800
1314,1605,900
1316,1609,900
1319,1613,900
1315,1610,900
1315,1610,800
1380,1680,800
1380,1680,900
1379,1681,900
1381,1686,900
1384,1689,900
1388,1692,900
1391,1696,900
1392,1696,900
1395,1699,900
1394,1700,900
1393,1701,900
1393,1701,800
1383,1684,800
1383,1684,900
1386,1688,900
1382,1685,900
1378,1682,900
1374,1680,900
1376,1684,900
1379,1688,900
1378,1689,900
1382,1692,900
1384,1697,900
1380,1694,900
1380,1695,900
1379,1696,900
1378,1696,900
1377,1697,900
1376,1698,900
1376,1699,900
1375,1700,900
1377,1704,900
1381,1708,900
1377,1705,900
1377,1705,800
1392,1695,800
1392,1695,900
1396,1698,900
1396,1698,800
1335,1631,800
1335,1631,900
1334,1632,900
1333,1633,900
1335,1637,900
1335,1637,800
1476,1786,800
1476,1786,900
1475,1787,900
1475,1787,800
1337,1635,800
1337,1635,900
1340,1639,900
1340,1639,800
1356,1657,800
1356,1657,900
1352,1654,900
1354,1659,900
1353,1659,900
1355,1664,900
1354,1665,900
1350,1662,900
1353,1666,900
1353,1666,900
1352,1667,900
1354,1672,900
1358,1674,900
1357,1675,900
1353,1672,900
1350,1669,900
1346,1666,900
1342,1662,900
1339,1658,900
1336,1654,900
1336,1654,800
1368,1671,800
1368,1671,900
1364,1669,900
1360,1666,900
1363,1670,900
1365,1675,900
1364,1676,900
1367,1679,900
1371,1682,900
1371,1683,900
1366,1680,900
1366,1681,900
1365,1682,900
1364,1683,900
1360,1680,900
1356,1677,900
1352,1673,900
1351,1674,900
1348,1670,900
1344,1667,900
1341,1663,900
1337,1660,900
1334,1656,900
1331,1652,900
1331,1652,800
1443,1753,800
1443,1753,900
1442,1754,900
1442,1754,800
1345,1647,800
1345,1647,900
1348,1651,900
1348,1651,800
1358,1662,800
1358,1662,900
1361,1665,900
1363,1670,900
1367,1673,900
1369,1678,900
1368,1678,900
1366,1674,900
1362,1671,900
1361,1672,900
1363,1676,900
1359,1674,900
1355,1671,900
1356,1670,900
1357,1669,900
1358,1668,900
1358,1668,900
1356,1663,900
1352,1660,900
1349,1657,900
1348,1657,900
1347,1658,900
1349,1663,900
1348,1663,900
1344,1660,900
1341,1657,900
1345,1660,900
1348,1664,900
1348,1664,800
1422,1733,800
1422,1733,900
1425,1738,900
1424,1739,900
1420,1736,900
1417,1733,900
1414,1729,900
1411,1724,900
1408,1721,900
1404,1718,900
1401,1715,900
1397,1711,900
1400,1716,900
1403,1719,900
1407,1722,900
1405,1717,900
1405,1717,800
1426,1736,800
1426,1736,900
1428,1741,900
1432,1745,900
1434,1749,900
1431,1746,900
1428,1742,900
1424,1740,900
1424,1740,800
1432,1743,800
1432,1743,900
1435,1748,900
1437,1753,900
1437,1754,900
1433,1750,900
1430,1747,900
1433,1751,900
1436,1756,900
1438,1761,900
1435,1757,900
1432,1752,900
1429,1749,900
1428,1750,900
1428,1751,900
1424,1747,900
1425,1746,900
1425,1746,800
1279,1572,800
1279,1572,900
1278,1572,900
1277,1573,900
1278,1577,900
1274,1574,900
1273,1574,900
1275,1578,900
1274,1579,900
1273,1579,900
1273,1579,800
1288,1582,800
1288,1582,900
1291,1586,900
1291,1586,800
1328,1630,800
1328,1630,900
1327,1630,900
1323,1627,900
1322,1628,900
1324,1632,900
1329,1635,900
1331,1640,900
1333,1644,900
1336,1648,900
1340,1651,900
1338,1646,900
1339,1646,900
1343,1649,900
1343,1649,800
1380,1688,800
1380,1688,900
1383,1691,900
1386,1695,900
1388,1699,900
1391,1704,900
1390,1705,900
1389,1706,900
1392,1710,900
1394,1715,900
1398,1718,900
1401,1722,900
1400,1723,900
1396,1720,900
1393,1717,900
1397,1719,900
1400,1724,900
1404,1727,900
1404,1726,900
1407,1730,900
1403,1728,900
1399,1725,900
1402,1730,900
1401,1730,900
1400,1731,900
1403,1736,900
1402,1737,900
1406,1741,900
1402,1738,900
1398,1734,900
1398,1735,900
1394,1731,900
1394,1732,900
1389,1729,900
1386,1725,900
1382,1723,900
1379,1718,900
1383,1722,900
1385,1726,900
1381,1723,900
1378,1719,900
1381,1724,900
1380,1725,900
1383,1729,900
1384,1728,900
1384,1728,800
1305,1605,800
1305,1605,900
1308,1609,900
1308,1609,800
1372,1681,800
1372,1681,900
1375,1686,900
1375,1685,900
1375,1685,800
1444,1760,800
1444,1760,900
1443,1761,900
1443,1762,900
1445,1767,900
1442,1764,900
1444,1769,900
1448,1772,900
1450,1777,900
1450,1778,900
1449,1779,900
1449,1781,900
1446,1776,900
1446,1775,900
1447,1774,900
1451,1776,900
1454,1781,900
1453,1782,900
1453,1783,900
1453,1783,800
1470,1789,800
1470,1789,900
1469,1790,900
1469,1791,900
1469,1791,800
1300,1602,800
1300,1602,900
1296,1599,900
1298,1604,900
1300,1608,900
1296,1605,900
1293,1601,900
1289,1597,900
1287,1593,900
1284,1590,900
1280,1586,900
1279,1587,900
1278,1587,900
1273,1584,900
1273,1584,800
1377,1690,800
1377,1690,900
1376,1691,900
1376,1691,800
1393,1708,800
1393,1708,900
1393,1709,900
1395,1714,900
1391,1711,900
1390,1712,900
1388,1707,900
1384,1705,900
1383,1706,900
1382,1706,900
1385,1711,900
1387,1716,900
1387,1717,900
1386,1717,900
1385,1718,900
1385,1718,800
1397,1712,800
1397,1712,900
1396,1713,900
1399,1717,900
1403,1720,900
1407,1723,900
1407,1723,800
1280,1581,800
1280,1581,900
1276,1578,900
1278,1582,900
1278,1582,800
1309,1614,800
1309,1614,900
1307,1615,900
1303,1612,900
1306,1615,900
1311,1618,900
1313,1623,900
1316,1626,900
1320,1629,900
1317,1626,900
1319,1630,900
1315,1627,900
1314,1628,900
1312,1623,900
1308,1620,900
1303,1617,900
1301,1613,900
1301,1613,800
1328,1636,800
1328,1636,900
1323,1633,900
1323,1633,800
1344,1655,800
1344,1655,900
1340,1652,900
1342,1656,900
1338,1653,900
1339,1652,900
1339,1652,800
1386,1702,800
1386,1702,900
1389,1707,900
1389,1707,800
1445,1768,800
1445,1768,900
1448,1771,900
1451,1775,900
1454,1780,900
1454,1780,800
1431,1755,800
1431,1755,900
1434,1759,900
1434,1758,900
1437,1763,900
1440,1768,900
1436,1765,900
1439,1770,900
1438,1771,900
1437,1772,900
1437,1773,900
1436,1774,900
1440,1777,900
1441,1776,900
1444,1780,900
1440,1778,900
1436,1775,900
1435,1776,900
1435,1777,900
1434,1778,900
1434,1779,900
1433,1780,900
1433,1781,900
1432,1783,900
1432,1784,900
1431,1785,900
1431,1786,900
1431,1787,900
1431,1787,800
1286,1594,800
1286,1594,900
1285,1594,900
1285,1594,800
1420,1746,800
1420,1746,900
1423,1749,900
1426,1753,900
1430,1757,900
1432,1761,900
1435,1766,900
1435,1767,900
1435,1767,800
1310,1625,800
1310,1625,900
1312,1629,900
1312,1629,800
1402,1729,800
1402,1729,900
1398,1726,900
1398,1727,900
1397,1728,900
1400,1732,900
1404,1735,900
1406,1740,900
1407,1739,900
1404,1734,900
1405,1733,900
1409,1736,900
1406,1732,900
1406,1732,800
1476,1808,800
1476,1808,900
1479,1813,900
1478,1814,900
1478,1815,900
1478,1816,900
1474,1814,900
1470,1812,900
1466,1809,900
1466,1810,900
1465,1812,900
1465,1813,900
1464,1814,900
1464,1815,900
1464,1816,900
1460,1814,900
1459,1815,900
1459,1816,900
1459,1817,900
1458,1818,900
1454,1816,900
1454,1817,900
1454,1818,900
1450,1815,900
1450,1816,900
1449,1817,900
1445,1814,900
1445,1816,900
1445,1817,900
1441,1814,900
1440,1815,900
1440,1816,900
1443,1821,900
1447,1826,900
1450,1831,900
1454,1836,900
1457,1841,900
1461,1845,900
1464,1851,900
1468,1855,900
1472,1860,900
1475,1864,900
1479,1869,900
1483,1875,900
1486,1879,900
1490,1883,900
1494,1888,900
1497,1892,900
1501,1898,900
1497,1894,900
1501,1896,900
1497,1891,900
1494,1887,900
1490,1884,900
1486,1880,900
1482,1876,900
1479,1871,900
1483,1873,900
1479,1868,900
1475,1865,900
1472,1861,900
1468,1856,900
1472,1859,900
1475,1863,900
1475,1863,800
1479,1811,800
1479,1811,900
1482,1816,900
1482,1817,900
1481,1819,900
1481,1820,900
1477,1818,900
1473,1815,900
1470,1813,900
1467,1808,900
1463,1806,900
1462,1807,900
1462,1808,900
1461,1809,900
1461,1810,900
1461,1812,900
1460,1813,900
1463,1818,900
1463,1819,900
1463,1820,900
1462,1821,900
1462,1822,900
1458,1820,900
1455,1815,900
1452,1810,900
1452,1809,900
1452,1807,900
1449,1805,900
1448,1806,900
1448,1807,900
1447,1808,900
1447,1809,900
1450,1814,900
1453,1819,900
1453,1820,900
1453,1820,800
1280,1592,800
1280,1592,900
1279,1592,900
1278,1593,900
1273,1589,900
1272,1590,900
1272,1590,800
1283,1595,800
1283,1595,900
1282,1596,900
1281,1596,900
1283,1601,900
1285,1605,900
1284,1605,900
1283,1606,900
1282,1606,900
1281,1607,900
1280,1607,900
1279,1608,900
1279,1608,800
1388,1715,800
1388,1715,900
1392,1718,900
1395,1722,900
1394,1723,900
1394,1723,800
1442,1773,800
1442,1773,900
1441,1774,900
1444,1779,900
1448,1782,900
1448,1783,900
1447,1784,900
1443,1781,900
1446,1786,900
1446,1787,900
1445,1788,900
1445,1790,900
1444,1791,900
1444,1792,900
1443,1793,900
1443,1794,900
1442,1795,900
1442,1796,900
1442,1797,900
1441,1798,900
1441,1799,900
1440,1800,900
1443,1805,900
1443,1806,900
1443,1807,900
1442,1808,900
1446,1813,900
1449,1818,900
1449,1819,900
1449,1819,800
1445,1777,800
1445,1777,900
1445,1778,900
1445,1778,800
1280,1597,800
1280,1597,900
1282,1601,900
1278,1598,900
1276,1598,900
1281,1602,900
1279,1597,900
1279,1597,800
1474,1813,800
1474,1813,900
1470,1810,900
1470,1810,800
1362,1692,800
1362,1692,900
1365,1696,900
1368,1700,900
1363,1697,900
1360,1693,900
1357,1690,900
1352,1687,900
1352,1687,900
1355,1691,900
1359,1695,900
1362,1699,900
1362,1699,800
1399,1733,800
1399,1733,900
1395,1730,900
1395,1730,800
1447,1785,800
1447,1785,900
1443,1783,900
1442,1784,900
1442,1785,900
1441,1786,900
1441,1787,900
1440,1788,900
1440,1789,900
1439,1790,900
1439,1791,900
1438,1792,900
1438,1792,800
1371,1704,800
1371,1704,900
1367,1701,900
1370,1705,900
1370,1705,800
1405,1742,800
1405,1742,900
1405,1743,900
1401,1739,900
1404,1744,900
1408,1746,900
1409,1745,900
1409,1745,800
1439,1779,800
1439,1779,900
1439,1780,900
1438,1781,900
1438,1782,900
1437,1783,900
1437,1784,900
1436,1785,900
1436,1785,800
1280,1602,800
1280,1602,900
1279,1603,900
1278,1603,900
1278,1603,800
1330,1659,800
1330,1659,900
1333,1663,900
1333,1663,800
1350,1682,800
1350,1682,900
1349,1683,900
1349,1683,800
1387,1725,800
1387,1725,900
1390,1728,900
1390,1728,800
1287,1615,800
1287,1615,900
1286,1615,900
1286,1615,800
1335,1668,800
1335,1668,900
1334,1669,900
1334,1669,800
1369,1706,800
1369,1706,900
1372,1711,900
1374,1716,900
1377,1720,900
1377,1720,800
1400,1741,800
1400,1741,900
1403,1745,900
1406,1750,900
1408,1755,900
1408,1756,900
1411,1761,900
1410,1762,900
1410,1762,900
1406,1759,900
1406,1759,900
1409,1763,900
1405,1760,900
1402,1756,900
1399,1752,900
1395,1748,900
1392,1744,900
1388,1740,900
1385,1736,900
1382,1731,900
1386,1734,900
1389,1738,900
1393,1742,900
1396,1746,900
1400,1750,900
1400,1749,900
1404,1753,900
1407,1757,900
1411,1760,900
1412,1759,900
1409,1754,900
1405,1751,900
1404,1752,900
1401,1748,900
1401,1748,800
1403,1744,800
1403,1744,900
1406,1749,900
1406,1749,800
1417,1760,800
1417,1760,900
1420,1764,900
1423,1769,900
1426,1774,900
1425,1775,900
1421,1772,900
1425,1776,900
1422,1771,900
1422,1770,900
1426,1773,900
1423,1768,900
1421,1763,900
1421,1763,800
1368,1707,800
1368,1707,900
1371,1712,900
1371,1712,800
1454,1803,800
1454,1803,900
1454,1804,900
1453,1805,900
1453,1806,900
1449,1804,900
1449,1803,900
1446,1799,900
1445,1800,900
1445,1801,900
1445,1802,900
1444,1803,900
1444,1804,900
1440,1801,900
1439,1802,900
1439,1803,900
1439,1804,900
1438,1806,900
1438,1807,900
